algo,size,y_p1_new_edges,year,norm_new_edges
infomap,4,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,10,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,7,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,10,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,8,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,8,-1,2021,-1.0
infomap,8,-1,2021,-1.0
infomap,15,-1,2021,-1.0
infomap,13,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,9,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,8,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,13,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,10,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,12,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,25,-1,2021,-1.0
infomap,10,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,7,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,8,-1,2021,-1.0
infomap,14,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,14,-1,2021,-1.0
infomap,8,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,16,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,7,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,10,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,10,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,12,-1,2021,-1.0
infomap,11,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,12,-1,2021,-1.0
infomap,30,-1,2021,-1.0
infomap,12,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,13,-1,2021,-1.0
infomap,11,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,10,-1,2021,-1.0
infomap,7,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,8,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,19,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,10,-1,2021,-1.0
infomap,12,-1,2021,-1.0
infomap,22,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,7,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,7,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,10,-1,2021,-1.0
infomap,12,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,13,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,12,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,9,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,7,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,15,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,8,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,56,-1,2021,-1.0
infomap,52,-1,2021,-1.0
infomap,21,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,11,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,7,-1,2021,-1.0
infomap,11,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,6,-1,2021,-1.0
infomap,2,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,3,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,7,-1,2021,-1.0
infomap,4,-1,2021,-1.0
infomap,8,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,5,-1,2021,-1.0
infomap,7,-1,2021,-1.0
infomap,10,-1,2021,-1.0
infomap,1,-1,2021,-1.0
infomap,44,-1,2021,-1.0
infomap,3,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,7,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,12,-1,2021,-1.0
greedy,23,-1,2021,-1.0
greedy,24,-1,2021,-1.0
greedy,24,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,6,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,16,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,71,-1,2021,-1.0
greedy,17,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,8,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,7,-1,2021,-1.0
greedy,9,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,12,-1,2021,-1.0
greedy,18,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,7,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,51,-1,2021,-1.0
greedy,11,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,88,-1,2021,-1.0
greedy,38,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,12,-1,2021,-1.0
greedy,22,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,14,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,6,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,6,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,9,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,65,-1,2021,-1.0
greedy,83,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,28,-1,2021,-1.0
greedy,20,-1,2021,-1.0
greedy,84,-1,2021,-1.0
greedy,9,-1,2021,-1.0
greedy,69,-1,2021,-1.0
greedy,81,-1,2021,-1.0
greedy,98,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,59,-1,2021,-1.0
greedy,61,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,54,-1,2021,-1.0
greedy,30,-1,2021,-1.0
greedy,44,-1,2021,-1.0
greedy,86,-1,2021,-1.0
greedy,89,-1,2021,-1.0
greedy,83,-1,2021,-1.0
greedy,34,-1,2021,-1.0
greedy,49,-1,2021,-1.0
greedy,98,-1,2021,-1.0
greedy,59,-1,2021,-1.0
greedy,47,-1,2021,-1.0
greedy,62,-1,2021,-1.0
greedy,6,-1,2021,-1.0
greedy,62,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,33,-1,2021,-1.0
greedy,54,-1,2021,-1.0
greedy,86,-1,2021,-1.0
greedy,54,-1,2021,-1.0
greedy,83,-1,2021,-1.0
greedy,39,-1,2021,-1.0
greedy,15,-1,2021,-1.0
greedy,66,-1,2021,-1.0
greedy,79,-1,2021,-1.0
greedy,9,-1,2021,-1.0
greedy,64,-1,2021,-1.0
greedy,81,-1,2021,-1.0
greedy,27,-1,2021,-1.0
greedy,16,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,82,-1,2021,-1.0
greedy,17,-1,2021,-1.0
greedy,84,-1,2021,-1.0
greedy,53,-1,2021,-1.0
greedy,16,-1,2021,-1.0
greedy,50,-1,2021,-1.0
greedy,21,-1,2021,-1.0
greedy,12,-1,2021,-1.0
greedy,35,-1,2021,-1.0
greedy,100,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,64,-1,2021,-1.0
greedy,14,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,29,-1,2021,-1.0
greedy,37,-1,2021,-1.0
greedy,99,-1,2021,-1.0
greedy,33,-1,2021,-1.0
greedy,83,-1,2021,-1.0
greedy,79,-1,2021,-1.0
greedy,20,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,30,-1,2021,-1.0
greedy,89,-1,2021,-1.0
greedy,26,-1,2021,-1.0
greedy,44,-1,2021,-1.0
greedy,16,-1,2021,-1.0
greedy,100,-1,2021,-1.0
greedy,24,-1,2021,-1.0
greedy,26,-1,2021,-1.0
greedy,86,-1,2021,-1.0
greedy,79,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,78,-1,2021,-1.0
greedy,68,-1,2021,-1.0
greedy,87,-1,2021,-1.0
greedy,55,-1,2021,-1.0
greedy,34,-1,2021,-1.0
greedy,65,-1,2021,-1.0
greedy,16,-1,2021,-1.0
greedy,7,-1,2021,-1.0
greedy,92,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,28,-1,2021,-1.0
greedy,59,-1,2021,-1.0
greedy,12,-1,2021,-1.0
greedy,23,-1,2021,-1.0
greedy,47,-1,2021,-1.0
greedy,57,-1,2021,-1.0
greedy,95,-1,2021,-1.0
greedy,11,-1,2021,-1.0
greedy,53,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,100,-1,2021,-1.0
greedy,88,-1,2021,-1.0
greedy,69,-1,2021,-1.0
greedy,33,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,42,-1,2021,-1.0
greedy,91,-1,2021,-1.0
greedy,62,-1,2021,-1.0
greedy,11,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,11,-1,2021,-1.0
greedy,27,-1,2021,-1.0
greedy,88,-1,2021,-1.0
greedy,70,-1,2021,-1.0
greedy,100,-1,2021,-1.0
greedy,16,-1,2021,-1.0
greedy,74,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,46,-1,2021,-1.0
greedy,75,-1,2021,-1.0
greedy,34,-1,2021,-1.0
greedy,41,-1,2021,-1.0
greedy,26,-1,2021,-1.0
greedy,22,-1,2021,-1.0
greedy,45,-1,2021,-1.0
greedy,27,-1,2021,-1.0
greedy,95,-1,2021,-1.0
greedy,44,-1,2021,-1.0
greedy,59,-1,2021,-1.0
greedy,91,-1,2021,-1.0
greedy,30,-1,2021,-1.0
greedy,90,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,20,-1,2021,-1.0
greedy,39,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,23,-1,2021,-1.0
greedy,29,-1,2021,-1.0
greedy,54,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,9,-1,2021,-1.0
greedy,17,-1,2021,-1.0
greedy,66,-1,2021,-1.0
greedy,6,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,48,-1,2021,-1.0
greedy,49,-1,2021,-1.0
greedy,72,-1,2021,-1.0
greedy,15,-1,2021,-1.0
greedy,22,-1,2021,-1.0
greedy,98,-1,2021,-1.0
greedy,83,-1,2021,-1.0
greedy,7,-1,2021,-1.0
greedy,43,-1,2021,-1.0
greedy,59,-1,2021,-1.0
greedy,34,-1,2021,-1.0
greedy,12,-1,2021,-1.0
greedy,48,-1,2021,-1.0
greedy,12,-1,2021,-1.0
greedy,74,-1,2021,-1.0
greedy,6,-1,2021,-1.0
greedy,8,-1,2021,-1.0
greedy,100,-1,2021,-1.0
greedy,32,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,62,-1,2021,-1.0
greedy,15,-1,2021,-1.0
greedy,37,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,80,-1,2021,-1.0
greedy,90,-1,2021,-1.0
greedy,40,-1,2021,-1.0
greedy,15,-1,2021,-1.0
greedy,88,-1,2021,-1.0
greedy,65,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,66,-1,2021,-1.0
greedy,82,-1,2021,-1.0
greedy,20,-1,2021,-1.0
greedy,41,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,59,-1,2021,-1.0
greedy,52,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,35,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,26,-1,2021,-1.0
greedy,16,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,40,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,15,-1,2021,-1.0
greedy,6,-1,2021,-1.0
greedy,7,-1,2021,-1.0
greedy,12,-1,2021,-1.0
greedy,19,-1,2021,-1.0
greedy,19,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,11,-1,2021,-1.0
greedy,56,-1,2021,-1.0
greedy,51,-1,2021,-1.0
greedy,8,-1,2021,-1.0
greedy,28,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,32,-1,2021,-1.0
greedy,63,-1,2021,-1.0
greedy,18,-1,2021,-1.0
greedy,25,-1,2021,-1.0
greedy,14,-1,2021,-1.0
greedy,15,-1,2021,-1.0
greedy,26,-1,2021,-1.0
greedy,48,-1,2021,-1.0
greedy,17,-1,2021,-1.0
greedy,18,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,41,-1,2021,-1.0
greedy,47,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,11,-1,2021,-1.0
greedy,15,-1,2021,-1.0
greedy,27,-1,2021,-1.0
greedy,14,-1,2021,-1.0
greedy,90,-1,2021,-1.0
greedy,20,-1,2021,-1.0
greedy,12,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,16,-1,2021,-1.0
greedy,34,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,8,-1,2021,-1.0
greedy,27,-1,2021,-1.0
greedy,20,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,17,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,18,-1,2021,-1.0
greedy,8,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,23,-1,2021,-1.0
greedy,24,-1,2021,-1.0
greedy,16,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,23,-1,2021,-1.0
greedy,16,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,53,-1,2021,-1.0
greedy,9,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,7,-1,2021,-1.0
greedy,8,-1,2021,-1.0
greedy,12,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,11,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,8,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,7,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,9,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,14,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,9,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,10,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,90,-1,2021,-1.0
greedy,57,-1,2021,-1.0
greedy,99,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,9,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,11,-1,2021,-1.0
greedy,22,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,15,-1,2021,-1.0
greedy,7,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,39,-1,2021,-1.0
greedy,24,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,36,-1,2021,-1.0
greedy,16,-1,2021,-1.0
greedy,17,-1,2021,-1.0
greedy,8,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,15,-1,2021,-1.0
greedy,12,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,13,-1,2021,-1.0
greedy,15,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,5,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,20,-1,2021,-1.0
greedy,9,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,49,-1,2021,-1.0
greedy,22,-1,2021,-1.0
greedy,4,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,6,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,11,-1,2021,-1.0
greedy,15,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,2,-1,2021,-1.0
greedy,1,-1,2021,-1.0
greedy,3,-1,2021,-1.0
greedy,1,-1,2021,-1.0
walktrap,52,0,2020,0.0
walktrap,100,0,2020,0.0
walktrap,61,0,2020,0.0
walktrap,54,0,2020,0.0
walktrap,1,0,2020,0.0
walktrap,49,0,2020,0.0
walktrap,1,0,2020,0.0
walktrap,1,0,2020,0.0
walktrap,1,0,2020,0.0
walktrap,1,0,2020,0.0
walktrap,3,0,2020,0.0
walktrap,1,0,2020,0.0
walktrap,87,0,2020,0.0
walktrap,57,0,2020,0.0
walktrap,88,0,2020,0.0
walktrap,37,0,2020,0.0
walktrap,42,0,2020,0.0
walktrap,51,0,2020,0.0
walktrap,74,0,2020,0.0
walktrap,48,0,2020,0.0
walktrap,61,0,2020,0.0
walktrap,57,0,2020,0.0
walktrap,90,0,2020,0.0
walktrap,2,0,2020,0.0
walktrap,1,0,2020,0.0
walktrap,64,0,2020,0.0
walktrap,64,0,2020,0.0
walktrap,64,0,2020,0.0
walktrap,64,0,2020,0.0
walktrap,4,0,2020,0.0
walktrap,1,0,2020,0.0
walktrap,72,0,2020,0.0
walktrap,78,0,2020,0.0
walktrap,54,0,2020,0.0
walktrap,91,0,2020,0.0
walktrap,41,0,2020,0.0
walktrap,77,0,2020,0.0
walktrap,23,0,2020,0.0
walktrap,29,0,2020,0.0
walktrap,33,0,2020,0.0
walktrap,65,0,2020,0.0
walktrap,25,0,2020,0.0
walktrap,56,0,2020,0.0
walktrap,51,0,2020,0.0
walktrap,61,0,2020,0.0
walktrap,46,0,2020,0.0
walktrap,33,0,2020,0.0
