algo,size,new_edges,year
cesna,1,0,2016
cesna,7,0,2016
cesna,14,0,2016
cesna,3,0,2016
cesna,2,0,2016
cesna,100,0,2016
cesna,39,0,2016
cesna,33,0,2016
cesna,29,0,2016
cesna,11,0,2016
cesna,10,0,2016
cesna,37,0,2016
cesna,41,0,2016
cesna,16,0,2016
cesna,7,0,2016
cesna,26,0,2016
cesna,35,0,2016
cesna,41,0,2016
cesna,14,0,2016
cesna,47,0,2016
cesna,11,0,2016
cesna,7,0,2016
cesna,14,0,2016
cesna,8,0,2016
cesna,19,0,2016
cesna,64,0,2016
cesna,42,0,2016
cesna,55,0,2016
cesna,16,0,2016
cesna,34,0,2016
cesna,25,0,2016
cesna,4,0,2016
cesna,1,0,2016
cesna,5,0,2016
cesna,2,0,2016
cesna,12,0,2016
cesna,10,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,5,0,2016
cesna,3,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,19,0,2016
cesna,8,0,2016
cesna,11,0,2016
cesna,25,0,2016
cesna,8,0,2016
cesna,11,0,2016
cesna,6,0,2016
cesna,19,0,2016
cesna,36,0,2016
cesna,18,0,2016
cesna,5,0,2016
cesna,4,0,2016
cesna,18,0,2016
cesna,11,0,2016
cesna,81,0,2016
cesna,17,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,13,0,2016
cesna,17,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,26,0,2016
cesna,25,0,2016
cesna,15,0,2016
cesna,18,0,2016
cesna,19,0,2016
cesna,8,0,2016
cesna,3,0,2016
cesna,3,0,2016
cesna,6,0,2016
cesna,21,0,2016
cesna,18,0,2016
cesna,17,0,2016
cesna,11,0,2016
cesna,6,0,2016
cesna,27,0,2016
cesna,27,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,2,0,2016
cesna,2,0,2016
cesna,20,0,2016
cesna,6,0,2016
cesna,11,0,2016
cesna,8,0,2016
cesna,3,0,2016
cesna,2,0,2016
cesna,34,0,2016
cesna,8,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,70,0,2016
cesna,21,0,2016
cesna,57,0,2016
cesna,59,0,2016
cesna,99,0,2016
cesna,14,0,2016
cesna,19,0,2016
cesna,5,0,2016
cesna,18,0,2016
cesna,6,0,2016
cesna,8,0,2016
cesna,16,0,2016
cesna,7,0,2016
cesna,6,0,2016
cesna,53,0,2016
cesna,30,0,2016
cesna,3,0,2016
cesna,2,0,2016
cesna,11,1,2016
cesna,4,0,2016
cesna,77,0,2016
cesna,31,0,2016
cesna,20,0,2016
cesna,45,0,2016
cesna,5,0,2016
cesna,6,0,2016
cesna,8,0,2016
cesna,13,0,2016
cesna,19,0,2016
cesna,36,0,2016
cesna,64,0,2016
cesna,72,0,2016
cesna,18,0,2016
cesna,1,0,2016
cesna,24,0,2016
cesna,22,0,2016
cesna,56,0,2016
cesna,38,0,2016
cesna,2,0,2016
cesna,2,0,2016
cesna,9,0,2016
cesna,19,0,2016
cesna,32,0,2016
cesna,60,0,2016
cesna,11,0,2016
cesna,14,0,2016
cesna,8,0,2016
cesna,24,0,2016
cesna,7,0,2016
cesna,7,0,2016
cesna,10,0,2016
cesna,4,0,2016
cesna,14,0,2016
cesna,1,0,2016
cesna,18,0,2016
cesna,19,0,2016
cesna,4,0,2016
cesna,1,0,2016
cesna,43,0,2016
cesna,64,0,2016
cesna,51,0,2016
cesna,31,0,2016
cesna,41,0,2016
cesna,67,0,2016
cesna,40,0,2016
cesna,32,0,2016
cesna,25,0,2016
cesna,24,0,2016
cesna,17,0,2016
cesna,5,0,2016
cesna,2,0,2016
cesna,16,0,2016
cesna,20,0,2016
cesna,26,0,2016
cesna,21,0,2016
cesna,8,0,2016
cesna,3,0,2016
cesna,4,0,2016
cesna,2,0,2016
cesna,36,0,2016
cesna,20,0,2016
cesna,36,0,2016
cesna,49,0,2016
cesna,23,0,2016
cesna,9,0,2016
cesna,24,0,2016
cesna,30,0,2016
cesna,2,0,2016
cesna,2,0,2016
cesna,31,0,2016
cesna,13,0,2016
cesna,16,0,2016
cesna,5,0,2016
cesna,15,0,2016
cesna,19,0,2016
cesna,51,0,2016
cesna,61,0,2016
cesna,29,0,2016
cesna,20,0,2016
cesna,52,0,2016
cesna,52,0,2016
cesna,24,0,2016
cesna,14,0,2016
cesna,55,0,2016
cesna,45,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,8,0,2016
cesna,1,0,2016
cesna,21,0,2016
cesna,32,0,2016
cesna,13,0,2016
cesna,9,0,2016
cesna,20,0,2016
cesna,28,0,2016
cesna,12,0,2016
cesna,15,0,2016
cesna,17,0,2016
cesna,10,0,2016
cesna,66,0,2016
cesna,11,0,2016
cesna,17,0,2016
cesna,7,0,2016
cesna,48,0,2016
cesna,26,0,2016
cesna,31,0,2016
cesna,18,0,2016
cesna,17,0,2016
cesna,9,0,2016
cesna,16,0,2016
cesna,5,0,2016
cesna,15,0,2016
cesna,8,0,2016
cesna,49,0,2016
cesna,21,0,2016
cesna,29,0,2016
cesna,13,0,2016
cesna,28,0,2016
cesna,20,0,2016
cesna,52,0,2016
cesna,57,0,2016
cesna,53,0,2016
cesna,25,0,2016
cesna,9,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,10,0,2016
cesna,24,0,2016
cesna,27,0,2016
cesna,25,0,2016
cesna,61,0,2016
cesna,12,0,2016
cesna,14,0,2016
cesna,11,0,2016
cesna,25,0,2016
cesna,25,0,2016
cesna,75,0,2016
cesna,26,0,2016
cesna,30,0,2016
cesna,16,0,2016
cesna,29,0,2016
cesna,27,0,2016
cesna,54,0,2016
cesna,41,0,2016
cesna,16,0,2016
cesna,54,0,2016
cesna,58,0,2016
cesna,14,0,2016
cesna,8,0,2016
cesna,41,0,2016
cesna,27,0,2016
cesna,13,0,2016
cesna,8,0,2016
cesna,27,0,2016
cesna,12,0,2016
cesna,9,0,2016
cesna,10,0,2016
cesna,56,0,2016
cesna,35,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,21,0,2016
cesna,7,0,2016
cesna,17,0,2016
cesna,5,0,2016
cesna,42,0,2016
cesna,22,0,2016
cesna,12,0,2016
cesna,15,0,2016
cesna,14,0,2016
cesna,25,0,2016
cesna,13,0,2016
cesna,11,0,2016
cesna,60,0,2016
cesna,85,0,2016
cesna,22,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,9,0,2016
cesna,1,0,2016
cesna,30,0,2016
cesna,34,0,2016
cesna,22,0,2016
cesna,10,0,2016
cesna,6,0,2016
cesna,9,0,2016
cesna,27,0,2016
cesna,23,0,2016
cesna,27,0,2016
cesna,7,0,2016
cesna,37,0,2016
cesna,42,0,2016
cesna,51,0,2016
cesna,24,0,2016
cesna,33,0,2016
cesna,14,0,2016
cesna,18,0,2016
cesna,23,0,2016
cesna,41,0,2016
cesna,32,0,2016
cesna,11,0,2016
cesna,22,0,2016
cesna,29,0,2016
cesna,19,0,2016
cesna,72,0,2016
cesna,50,0,2016
cesna,48,0,2016
cesna,55,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,56,0,2016
cesna,20,0,2016
cesna,10,0,2016
cesna,7,0,2016
cesna,19,0,2016
cesna,12,0,2016
cesna,12,0,2016
cesna,12,0,2016
cesna,8,0,2016
cesna,8,0,2016
cesna,35,0,2016
cesna,44,0,2016
cesna,26,0,2016
cesna,27,0,2016
cesna,42,0,2016
cesna,62,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,37,0,2016
cesna,43,0,2016
cesna,32,0,2016
cesna,59,0,2016
cesna,21,1,2016
cesna,12,0,2016
cesna,3,0,2016
cesna,5,0,2016
cesna,25,0,2016
cesna,70,0,2016
cesna,36,0,2016
cesna,40,0,2016
cesna,26,0,2016
cesna,20,0,2016
cesna,22,0,2016
cesna,10,0,2016
cesna,24,0,2016
cesna,26,0,2016
cesna,17,0,2016
cesna,16,0,2016
cesna,27,0,2016
cesna,23,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,24,0,2016
cesna,14,0,2016
cesna,5,0,2016
cesna,14,0,2016
cesna,7,0,2016
cesna,1,0,2016
cesna,9,0,2016
cesna,5,0,2016
cesna,12,0,2016
cesna,3,0,2016
cesna,14,0,2016
cesna,8,0,2016
cesna,66,0,2016
cesna,31,0,2016
cesna,9,0,2016
cesna,8,0,2016
cesna,31,0,2016
cesna,36,0,2016
cesna,67,0,2016
cesna,22,0,2016
cesna,4,0,2016
cesna,1,0,2016
cesna,42,0,2016
cesna,77,0,2016
cesna,8,0,2016
cesna,17,0,2016
cesna,38,0,2016
cesna,36,0,2016
cesna,38,0,2016
cesna,53,0,2016
cesna,14,0,2016
cesna,15,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,13,0,2016
cesna,6,0,2016
cesna,25,0,2016
cesna,12,0,2016
cesna,45,0,2016
cesna,38,0,2016
cesna,28,0,2016
cesna,11,0,2016
cesna,61,0,2016
cesna,92,0,2016
cesna,15,0,2016
cesna,11,0,2016
cesna,12,0,2016
cesna,1,0,2016
cesna,44,0,2016
cesna,37,0,2016
cesna,3,0,2016
cesna,2,0,2016
cesna,28,0,2016
cesna,1,0,2016
cesna,7,0,2016
cesna,17,0,2016
cesna,30,0,2016
cesna,52,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,26,0,2016
cesna,45,0,2016
cesna,57,0,2016
cesna,36,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,7,0,2016
cesna,16,1,2016
cesna,7,0,2016
cesna,1,0,2016
cesna,17,0,2016
cesna,18,0,2016
cesna,57,0,2016
cesna,15,0,2016
cesna,47,0,2016
cesna,34,0,2016
cesna,4,0,2016
cesna,6,0,2016
cesna,8,0,2016
cesna,5,0,2016
cesna,27,0,2016
cesna,32,0,2016
cesna,36,0,2016
cesna,34,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,19,0,2016
cesna,9,0,2016
cesna,13,0,2016
cesna,12,0,2016
cesna,81,0,2016
cesna,63,0,2016
cesna,28,0,2016
cesna,33,0,2016
cesna,28,0,2016
cesna,13,0,2016
cesna,26,0,2016
cesna,9,0,2016
cesna,51,0,2016
cesna,75,0,2016
cesna,4,0,2016
cesna,1,0,2016
cesna,21,0,2016
cesna,6,0,2016
cesna,14,0,2016
cesna,27,0,2016
cesna,40,0,2016
cesna,32,0,2016
cesna,7,0,2016
cesna,1,0,2016
cesna,24,0,2016
cesna,7,0,2016
cesna,21,0,2016
cesna,41,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,14,0,2016
cesna,47,0,2016
cesna,16,0,2016
cesna,17,0,2016
cesna,13,0,2016
cesna,16,0,2016
cesna,25,0,2016
cesna,15,0,2016
cesna,6,0,2016
cesna,30,0,2016
cesna,8,0,2016
cesna,6,0,2016
cesna,8,0,2016
cesna,1,0,2016
cesna,4,0,2016
cesna,2,0,2016
cesna,13,0,2016
cesna,30,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,39,0,2016
cesna,21,0,2016
cesna,16,0,2016
cesna,30,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,37,0,2016
cesna,23,0,2016
cesna,42,0,2016
cesna,17,0,2016
cesna,35,0,2016
cesna,28,0,2016
cesna,19,0,2016
cesna,16,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,16,0,2016
cesna,19,0,2016
cesna,9,2,2016
cesna,8,0,2016
cesna,94,0,2016
cesna,77,0,2016
cesna,55,0,2016
cesna,34,0,2016
cesna,12,0,2016
cesna,1,0,2016
cesna,1,0,2016
cesna,13,0,2016
cesna,16,0,2016
cesna,37,0,2016
cesna,62,0,2016
cesna,40,0,2016
cesna,8,0,2016
cesna,4,0,2016
cesna,57,0,2016
cesna,25,0,2016
cesna,5,0,2016
cesna,7,0,2016
cesna,24,0,2016
cesna,10,0,2016
cesna,8,0,2016
cesna,10,0,2016
cesna,22,0,2016
cesna,16,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,21,0,2016
cesna,6,0,2016
cesna,18,0,2016
cesna,28,0,2016
cesna,3,0,2016
cesna,2,0,2016
cesna,52,0,2016
cesna,29,0,2016
cesna,26,0,2016
cesna,18,0,2016
cesna,55,0,2016
cesna,54,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,42,0,2016
cesna,19,0,2016
cesna,7,0,2016
cesna,1,0,2016
cesna,10,0,2016
cesna,8,0,2016
cesna,6,0,2016
cesna,1,0,2016
cesna,68,0,2016
cesna,17,0,2016
cesna,45,0,2016
cesna,35,0,2016
cesna,14,0,2016
cesna,11,0,2016
cesna,65,0,2016
cesna,9,0,2016
cesna,85,0,2016
cesna,34,0,2016
cesna,28,0,2016
cesna,34,0,2016
cesna,17,0,2016
cesna,23,0,2016
cesna,8,0,2016
cesna,9,0,2016
cesna,25,0,2016
cesna,13,0,2016
cesna,4,0,2016
cesna,3,0,2016
cesna,68,0,2016
cesna,12,0,2016
cesna,63,0,2016
cesna,54,0,2016
cesna,44,0,2016
cesna,13,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,20,0,2016
cesna,12,0,2016
cesna,16,0,2016
cesna,20,0,2016
cesna,10,0,2016
cesna,17,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,27,0,2016
cesna,34,0,2016
cesna,51,0,2016
cesna,41,0,2016
cesna,48,0,2016
cesna,44,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,17,0,2016
cesna,12,0,2016
cesna,69,0,2016
cesna,22,0,2016
cesna,5,0,2016
cesna,4,0,2016
cesna,11,0,2016
cesna,12,0,2016
cesna,28,0,2016
cesna,36,0,2016
cesna,36,0,2016
cesna,43,0,2016
cesna,48,0,2016
cesna,35,0,2016
cesna,18,0,2016
cesna,18,0,2016
cesna,15,0,2016
cesna,23,0,2016
cesna,10,0,2016
cesna,23,0,2016
cesna,22,0,2016
cesna,50,0,2016
cesna,28,0,2016
cesna,19,0,2016
cesna,13,0,2016
cesna,6,0,2016
cesna,84,0,2016
cesna,45,0,2016
cesna,6,0,2016
cesna,1,0,2016
cesna,4,0,2016
cesna,3,0,2016
cesna,2,0,2016
cesna,2,0,2016
cesna,13,0,2016
cesna,21,0,2016
cesna,15,0,2016
cesna,9,2,2016
cesna,30,0,2016
cesna,21,0,2016
cesna,38,0,2016
cesna,13,0,2016
cesna,2,0,2016
cesna,2,0,2016
cesna,6,0,2016
cesna,2,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,15,0,2016
cesna,10,0,2016
cesna,26,0,2016
cesna,35,0,2016
cesna,40,0,2016
cesna,6,0,2016
cesna,4,0,2016
cesna,5,0,2016
cesna,6,0,2016
cesna,7,0,2016
cesna,4,0,2016
cesna,1,0,2016
cesna,7,0,2016
cesna,12,0,2016
cesna,6,0,2016
cesna,1,0,2016
cesna,9,0,2016
cesna,13,0,2016
cesna,42,0,2016
cesna,47,0,2016
cesna,4,0,2016
cesna,1,0,2016
cesna,11,0,2016
cesna,6,0,2016
cesna,4,0,2016
cesna,1,0,2016
cesna,25,0,2016
cesna,26,0,2016
cesna,9,0,2016
cesna,17,0,2016
cesna,29,0,2016
cesna,44,0,2016
cesna,84,0,2016
cesna,58,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,79,0,2016
cesna,60,0,2016
cesna,17,0,2016
cesna,40,0,2016
cesna,6,0,2016
cesna,1,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,9,0,2016
cesna,2,0,2016
cesna,23,0,2016
cesna,7,0,2016
cesna,73,0,2016
cesna,49,0,2016
cesna,22,0,2016
cesna,6,0,2016
cesna,9,0,2016
cesna,2,0,2016
cesna,9,0,2016
cesna,9,0,2016
cesna,3,0,2016
cesna,3,0,2016
cesna,10,0,2016
cesna,5,0,2016
cesna,26,0,2016
cesna,28,0,2016
cesna,19,0,2016
cesna,11,0,2016
cesna,9,0,2016
cesna,3,0,2016
cesna,31,0,2016
cesna,33,0,2016
cesna,4,0,2016
cesna,1,0,2016
cesna,39,0,2016
cesna,28,0,2016
cesna,4,0,2016
cesna,15,0,2016
cesna,9,0,2016
cesna,1,0,2016
cesna,28,0,2016
cesna,47,0,2016
cesna,5,0,2016
cesna,6,0,2016
cesna,13,0,2016
cesna,25,0,2016
cesna,12,0,2016
cesna,13,0,2016
cesna,10,0,2016
cesna,17,0,2016
cesna,31,0,2016
cesna,16,0,2016
cesna,15,0,2016
cesna,35,0,2016
cesna,15,0,2016
cesna,32,0,2016
cesna,8,0,2016
cesna,1,0,2016
cesna,24,0,2016
cesna,33,0,2016
cesna,57,0,2016
cesna,70,0,2016
cesna,29,0,2016
cesna,11,0,2016
cesna,5,0,2016
cesna,21,0,2016
cesna,74,0,2016
cesna,41,0,2016
cesna,22,0,2016
cesna,11,0,2016
cesna,9,0,2016
cesna,1,0,2016
cesna,18,0,2016
cesna,19,0,2016
cesna,18,0,2016
cesna,6,0,2016
cesna,4,0,2016
cesna,5,0,2016
cesna,21,0,2016
cesna,31,0,2016
cesna,68,0,2016
cesna,26,0,2016
cesna,11,0,2016
cesna,10,0,2016
cesna,46,0,2016
cesna,70,0,2016
cesna,55,0,2016
cesna,33,0,2016
cesna,20,0,2016
cesna,8,0,2016
cesna,56,0,2016
cesna,57,0,2016
cesna,68,0,2016
cesna,53,0,2016
cesna,68,0,2016
cesna,88,0,2016
cesna,31,0,2016
cesna,5,0,2016
cesna,7,0,2016
cesna,21,0,2016
cesna,41,0,2016
cesna,3,0,2016
cesna,3,0,2016
cesna,24,0,2016
cesna,23,0,2016
cesna,25,0,2016
cesna,8,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,9,0,2016
cesna,20,0,2016
cesna,9,0,2016
cesna,16,0,2016
cesna,3,0,2016
cesna,3,0,2016
cesna,34,0,2016
cesna,41,0,2016
cesna,9,0,2016
cesna,7,0,2016
cesna,19,0,2016
cesna,59,0,2016
cesna,2,0,2016
cesna,2,0,2016
cesna,11,0,2016
cesna,14,0,2016
cesna,12,0,2016
cesna,1,0,2016
cesna,8,0,2016
cesna,5,0,2016
cesna,16,0,2016
cesna,9,0,2016
cesna,89,0,2016
cesna,81,0,2016
cesna,19,0,2016
cesna,7,0,2016
cesna,13,0,2016
cesna,6,0,2016
cesna,35,0,2016
cesna,27,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,12,0,2016
cesna,1,0,2016
cesna,38,0,2016
cesna,54,0,2016
cesna,5,0,2016
cesna,3,0,2016
cesna,73,0,2016
cesna,36,0,2016
cesna,38,0,2016
cesna,53,0,2016
cesna,71,0,2016
cesna,4,0,2016
cesna,4,0,2016
cesna,62,0,2016
cesna,23,0,2016
cesna,17,0,2016
cesna,31,0,2016
cesna,20,0,2016
cesna,53,0,2016
cesna,18,0,2016
cesna,11,0,2016
cesna,45,0,2016
cesna,13,0,2016
cesna,27,0,2016
cesna,15,0,2016
cesna,13,0,2016
cesna,20,0,2016
cesna,40,0,2016
cesna,21,0,2016
cesna,18,0,2016
cesna,4,0,2016
cesna,25,0,2016
cesna,10,0,2016
cesna,18,0,2016
cesna,5,0,2016
cesna,16,0,2016
cesna,45,0,2016
cesna,19,0,2016
cesna,17,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,14,0,2016
cesna,4,0,2016
cesna,70,0,2016
cesna,24,0,2016
cesna,6,0,2016
cesna,6,0,2016
cesna,60,0,2016
cesna,12,0,2016
cesna,21,0,2016
cesna,10,0,2016
cesna,38,0,2016
cesna,20,0,2016
cesna,15,0,2016
cesna,8,0,2016
cesna,7,0,2016
cesna,17,0,2016
cesna,62,0,2016
cesna,58,0,2016
cesna,15,0,2016
cesna,4,0,2016
cesna,45,0,2016
cesna,37,0,2016
cesna,24,0,2016
cesna,27,0,2016
cesna,11,0,2016
cesna,38,0,2016
cesna,7,0,2016
cesna,1,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,49,0,2016
cesna,23,0,2016
cesna,97,0,2016
cesna,11,0,2016
cesna,48,0,2016
cesna,12,0,2016
cesna,6,0,2016
cesna,47,0,2016
cesna,18,0,2016
cesna,18,0,2016
cesna,24,0,2016
cesna,10,0,2016
cesna,36,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,29,0,2016
cesna,18,0,2016
cesna,82,0,2016
cesna,75,0,2016
cesna,36,0,2016
cesna,15,0,2016
cesna,68,0,2016
cesna,30,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,18,0,2016
cesna,16,0,2016
cesna,45,0,2016
cesna,14,0,2016
cesna,11,0,2016
cesna,34,2,2016
cesna,21,0,2016
cesna,18,0,2016
cesna,16,0,2016
cesna,8,0,2016
cesna,18,0,2016
cesna,10,0,2016
cesna,44,0,2016
cesna,39,0,2016
cesna,31,0,2016
cesna,52,0,2016
cesna,42,0,2016
cesna,11,0,2016
cesna,80,0,2016
cesna,39,0,2016
cesna,31,0,2016
cesna,20,0,2016
cesna,26,0,2016
cesna,35,0,2016
cesna,31,0,2016
cesna,78,0,2016
cesna,75,0,2016
cesna,24,0,2016
cesna,17,0,2016
cesna,6,0,2016
cesna,17,0,2016
cesna,8,0,2016
cesna,6,0,2016
cesna,11,0,2016
cesna,2,0,2016
cesna,12,0,2016
cesna,15,0,2016
cesna,14,0,2016
cesna,14,0,2016
cesna,10,0,2016
cesna,1,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,3,0,2016
cesna,2,0,2016
cesna,4,0,2016
cesna,7,0,2016
cesna,20,0,2016
cesna,26,0,2016
cesna,82,0,2016
cesna,33,0,2016
cesna,42,0,2016
cesna,54,0,2016
cesna,8,0,2016
cesna,7,0,2016
cesna,16,0,2016
cesna,14,0,2016
cesna,18,0,2016
cesna,23,0,2016
cesna,72,0,2016
cesna,70,0,2016
cesna,9,0,2016
cesna,13,0,2016
cesna,15,0,2016
cesna,15,0,2016
cesna,29,0,2016
cesna,19,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,64,0,2016
cesna,56,0,2016
cesna,55,0,2016
cesna,19,0,2016
cesna,43,0,2016
cesna,11,0,2016
cesna,11,0,2016
cesna,15,0,2016
cesna,12,0,2016
cesna,13,0,2016
cesna,11,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,24,0,2016
cesna,4,0,2016
cesna,2,0,2016
cesna,2,0,2016
cesna,13,0,2016
cesna,31,0,2016
cesna,4,0,2016
cesna,3,0,2016
cesna,36,0,2016
cesna,15,0,2016
cesna,17,0,2016
cesna,17,0,2016
cesna,19,0,2016
cesna,18,0,2016
cesna,10,0,2016
cesna,9,0,2016
cesna,5,0,2016
cesna,3,0,2016
cesna,14,0,2016
cesna,15,0,2016
cesna,24,0,2016
cesna,11,0,2016
cesna,48,0,2016
cesna,21,0,2016
cesna,48,0,2016
cesna,62,0,2016
cesna,23,0,2016
cesna,8,0,2016
cesna,9,0,2016
cesna,42,0,2016
cesna,36,0,2016
cesna,15,0,2016
cesna,37,0,2016
cesna,12,0,2016
cesna,29,0,2016
cesna,20,0,2016
cesna,19,0,2016
cesna,9,0,2016
cesna,1,0,2016
cesna,35,0,2016
cesna,16,0,2016
cesna,17,0,2016
cesna,35,0,2016
cesna,30,0,2016
cesna,9,0,2016
cesna,18,0,2016
cesna,4,0,2016
cesna,46,0,2016
cesna,36,0,2016
cesna,67,0,2016
cesna,67,0,2016
cesna,8,0,2016
cesna,9,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,80,0,2016
cesna,14,0,2016
cesna,31,0,2016
cesna,12,0,2016
cesna,25,0,2016
cesna,17,0,2016
cesna,18,0,2016
cesna,8,0,2016
cesna,61,0,2016
cesna,50,0,2016
cesna,7,0,2016
cesna,1,0,2016
cesna,21,0,2016
cesna,21,0,2016
cesna,17,0,2016
cesna,14,0,2016
cesna,7,0,2016
cesna,1,0,2016
cesna,2,0,2016
cesna,2,0,2016
cesna,10,0,2016
cesna,7,0,2016
cesna,32,0,2016
cesna,11,0,2016
cesna,38,0,2016
cesna,9,0,2016
cesna,69,0,2016
cesna,12,0,2016
cesna,6,0,2016
cesna,2,0,2016
cesna,31,0,2016
cesna,45,0,2016
cesna,7,0,2016
cesna,12,0,2016
cesna,62,0,2016
cesna,41,0,2016
cesna,99,0,2016
cesna,30,0,2016
cesna,5,0,2016
cesna,4,0,2016
cesna,2,0,2016
cesna,16,0,2016
cesna,5,0,2016
cesna,5,0,2016
cesna,20,0,2016
cesna,12,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,41,0,2016
cesna,11,0,2016
cesna,54,0,2016
cesna,27,0,2016
cesna,16,0,2016
cesna,6,0,2016
cesna,11,0,2016
cesna,9,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,55,0,2016
cesna,16,0,2016
cesna,9,0,2016
cesna,17,0,2016
cesna,53,0,2016
cesna,51,0,2016
cesna,94,0,2016
cesna,38,0,2016
cesna,5,0,2016
cesna,3,0,2016
cesna,15,0,2016
cesna,16,0,2016
cesna,44,0,2016
cesna,35,0,2016
cesna,18,0,2016
cesna,10,0,2016
cesna,25,0,2016
cesna,14,0,2016
cesna,13,0,2016
cesna,19,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,13,0,2016
cesna,9,0,2016
cesna,5,0,2016
cesna,1,0,2016
cesna,94,0,2016
cesna,46,0,2016
cesna,6,0,2016
cesna,35,0,2016
cesna,10,0,2016
cesna,1,0,2016
cesna,4,0,2016
cesna,5,0,2016
cesna,14,0,2016
cesna,18,0,2016
cesna,6,0,2016
cesna,5,0,2016
cesna,2,0,2016
cesna,2,0,2016
cesna,92,0,2016
cesna,60,0,2016
cesna,13,0,2016
cesna,10,0,2016
cesna,22,0,2016
cesna,8,0,2016
cesna,25,0,2016
cesna,14,0,2016
cesna,14,0,2016
cesna,9,0,2016
cesna,44,0,2016
cesna,25,0,2016
cesna,14,0,2016
cesna,14,0,2016
cesna,7,0,2016
cesna,3,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,20,0,2016
cesna,6,0,2016
cesna,27,0,2016
cesna,21,0,2016
cesna,4,0,2016
cesna,5,0,2016
cesna,46,0,2016
cesna,13,0,2016
cesna,39,0,2016
cesna,26,0,2016
cesna,87,0,2016
cesna,45,0,2016
cesna,61,0,2016
cesna,25,0,2016
cesna,42,0,2016
cesna,3,0,2016
cesna,1,0,2016
cesna,13,0,2016
cesna,10,0,2016
cesna,16,0,2016
cesna,9,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,40,0,2016
cesna,11,0,2016
cesna,76,0,2016
cesna,83,0,2016
cesna,26,0,2016
cesna,29,0,2016
cesna,25,0,2016
cesna,15,0,2016
cesna,16,0,2016
cesna,18,0,2016
cesna,5,0,2016
cesna,8,0,2016
cesna,13,0,2016
cesna,14,0,2016
cesna,22,0,2016
cesna,14,0,2016
cesna,19,0,2016
cesna,17,0,2016
cesna,15,0,2016
cesna,4,0,2016
cesna,14,0,2016
cesna,9,0,2016
cesna,21,0,2016
cesna,9,0,2016
cesna,22,0,2016
cesna,11,0,2016
cesna,9,0,2016
cesna,5,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,13,0,2016
cesna,9,0,2016
cesna,17,0,2016
cesna,43,0,2016
cesna,4,0,2016
cesna,9,0,2016
cesna,12,0,2016
cesna,1,0,2016
cesna,2,0,2016
cesna,1,0,2016
cesna,8,0,2016
cesna,14,0,2016
cesna,16,0,2016
cesna,14,0,2016
cesna,83,0,2016
cesna,50,0,2016
cesna,54,0,2016
